region,code,year,patents,V,G,ratio,voc_share
Heilongjiang,230000,2015,14663.0,84332.0,193938.0,0.434840000412503,0.3030581809034391
Heilongjiang,230000,2016,13177.0,74927.0,190714.0,0.39287624400935434,0.28206112761207797
Heilongjiang,230000,2017,10607.0,74655.0,181619.0,0.4110528083515491,0.29130930176295683
Heilongjiang,230000,2018,12017.0,69211.0,180948.0,0.38249110241616374,0.27666803912711513
Heilongjiang,230000,2019,13125.0,61511.0,185865.0,0.33094450273047643,0.2486538710303344
Heilongjiang,230000,2020,13163.0,60499.0,188363.0,0.32118303488477035,0.2431026030490794
Heilongjiang,230000,2021,15018.0,46062.0,174127.0,0.26453106066261983,0.20919301145833807
Heilongjiang,230000,2022,14770.0,55290.0,188628.0,0.293116610471404,0.22667453816446512
Heilongjiang,230000,2023,14726.0,55712.0,191950.0,0.2902422505860901,0.2249517487543507
Heilongjiang,230000,2024,16248.0,55549.0,189079.0,0.29378725294718083,0.22707539611164707
Henan,410000,1995,,55129.0,135100.0,0.40806069578090304,0.2898033422874535
Henan,410000,1996,,63174.0,138200.0,0.4571201157742402,0.3137147794650749
Henan,410000,1997,,73005.0,137800.0,0.5297895500725689,0.3463153151016342
Henan,410000,1998,,82285.0,149336.0,0.5510057856109712,0.35525707945307206
Henan,410000,1999,,98258.0,155035.0,0.6337794691521269,0.38792228762737224
Henan,410000,2000,,112019.0,174719.0,0.6411380559641482,0.3906667410667578
Henan,410000,2001,744.0,122812.0,198380.0,0.6190745034781732,0.38236319709083666
Henan,410000,2002,,100649.0,257792.0,0.39042716608738826,0.28079656066130826
Henan,410000,2003,,100630.0,363787.0,0.27661791103035566,0.2166802679488477
Henan,410000,2004,1213.0,265708.0,424773.0,0.6255294004091597,0.3848158023175149
Henan,410000,2005,1703.0,316127.0,536570.0,0.5891626442029931,0.37073778845240457
Henan,410000,2006,2404.0,335796.0,573592.0,0.5854265749870988,0.36925492748969635
Henan,410000,2007,2875.0,387673.0,650962.0,0.5955386028677557,0.37325239376681896
Henan,410000,2008,4954.0,402395.0,749826.0,0.5366511697380459,0.3492342180883702
Henan,410000,2009,4952.0,466854.0,701747.0,0.6652739520083449,0.39949820340732206
Henan,410000,2010,6408.0,526333.0,704309.0,0.7473040952195699,0.42768977493048344
Henan,410000,2011,8833.0,529025.0,665464.0,0.7949716288183883,0.4428881304055542
Henan,410000,2012,10910.0,522733.0,640137.0,0.8165955100236356,0.4495197227549081
Henan,410000,2013,15580.0,511694.0,631289.0,0.8105542786267462,0.44768294891525073
Henan,410000,2014,19646.0,419551.0,602825.0,0.6959747853854767,0.4103685923769729
Henan,410000,2015,21338.0,388293.0,610455.0,0.6360714548983954,0.38877975224981676
Henan,410000,2016,28582.0,339047.0,633076.0,0.5355549728626579,0.3487696515770124
Henan,410000,2017,35625.0,318726.0,631394.0,0.5047973214823074,0.33545867890371744
Henan,410000,2018,46868.0,314036.0,660798.0,0.47523751585204554,0.32214305204783583
Henan,410000,2019,30260.0,343875.0,679853.0,0.5058078731725829,0.3359046543613147
Henan,410000,2020,32609.0,324853.0,690268.0,0.47061865826026994,0.32001406728853016
Henan,410000,2021,34950.0,355674.0,717596.0,0.4956465755104543,0.33139284616173004
Henan,410000,2022,33183.0,373566.0,742170.0,0.5033428998746918,0.33481576286863557
Henan,410000,2023,30637.0,379808.0,774723.0,0.4902500635711086,0.3289716776769095
Henan,410000,2024,32064.0,384777.0,839152.0,0.4585307548572845,0.31437853012715605
Hubei,420000,1995,,52245.0,98800.0,0.5287955465587044,0.3458902975934324
Hubei,420000,1996,,69947.0,98900.0,0.7072497472194136,0.4142626164515804
Hubei,420000,1997,,93692.0,115300.0,0.8125932350390286,0.4483042413106722
Hubei,420000,1998,,110274.0,140428.0,0.7852707437263224,0.4398608706751442
Hubei,420000,1999,,122331.0,146673.0,0.834038984680207,0.4547553196235
Hubei,420000,2000,,125593.0,165813.0,0.7574375953634516,0.43098975312793836
Hubei,420000,2001,1086.0,102122.0,190671.0,0.5355927225430192,0.34878566085937845
Hubei,420000,2002,,73002.0,237805.0,0.30698261180378883,0.23487887981930908
Hubei,420000,2003,,71978.0,272741.0,0.26390605006214685,0.20880195173460123
Hubei,420000,2004,1674.0,104687.0,322890.0,0.32421877419554646,0.2448377719100887
Hubei,420000,2005,2038.0,129436.0,383420.0,0.33758280736529134,0.2523827351147301
Hubei,420000,2006,2827.0,168598.0,410721.0,0.41049276759649495,0.2910279138091449
Hubei,420000,2007,3705.0,220461.0,443093.0,0.4975501756967499,0.33224274135940707
Hubei,420000,2008,4616.0,264826.0,449676.0,0.5889262491215898,0.3706441689456433
Hubei,420000,2009,6065.0,307813.0,449917.0,0.6841550774920707,0.40623045148007864
Hubei,420000,2010,7411.0,335776.0,434549.0,0.7726999716947917,0.4358887482556064
Hubei,420000,2011,10327.0,307701.0,429063.0,0.7171464330413017,0.4176384839650146
Hubei,420000,2012,14640.0,272883.0,412235.0,0.6619598044804541,0.39830073067705124
Hubei,420000,2013,18189.0,199722.0,391211.0,0.5105224546344556,0.33797740183743336
Hubei,420000,2014,22536.0,147158.0,349485.0,0.42107100447801765,0.29630539441812326
Hubei,420000,2015,30204.0,125735.0,316918.0,0.3967430060772818,0.2840486792137408
Hubei,420000,2016,43789.0,111352.0,305669.0,0.364289476525261,0.2670177281240034
Hubei,420000,2017,51569.0,114889.0,289536.0,0.39680385167992926,0.2840798664770971
Hubei,420000,2018,50664.0,116775.0,275641.0,0.42364887661850015,0.2975796093941124
Hubei,420000,2019,47450.0,116755.0,274071.0,0.42600275111193814,0.298739080818574
Hubei,420000,2020,47767.0,117794.0,273954.0,0.4299772954583616,0.30068819751472886
Hubei,420000,2021,51690.0,124728.0,276792.0,0.45061996011445415,0.3106395696353855
Hubei,420000,2022,55207.0,139894.0,298814.0,0.4681641422423313,0.31887724864830364
Hubei,420000,2023,59068.0,141791.0,313514.0,0.45226369476323225,0.3114198174849826
Hubei,420000,2024,65626.0,145934.0,332052.0,0.4394914049606688,0.3053101973697974
Hunan,430000,1995,,32999.0,107000.0,0.3084018691588785,0.23570882649161778
Hunan,430000,1996,,44633.0,107900.0,0.41365152919369785,0.2926120904984495
Hunan,430000,1997,,56967.0,113300.0,0.5027978817299206,0.3345745211931848
Hunan,430000,1998,,65053.0,121968.0,0.5333612094975732,0.34783794333256696
Hunan,430000,1999,,65341.0,133018.0,0.4912192334871972,0.3294077909245358
Hunan,430000,2000,,73076.0,145587.0,0.501940420504578,0.3341946282635837
Hunan,430000,2001,906.0,80906.0,168166.0,0.48110795285610647,0.3248297680991842
Hunan,430000,2002,,80118.0,187847.0,0.4265066783073459,0.2989868079786539
Hunan,430000,2003,,60664.0,233929.0,0.2593265477986911,0.2059247843635117
Hunan,430000,2004,1734.0,150958.0,289817.0,0.5208735167364233,0.3424831263116102
Hunan,430000,2005,2594.0,187911.0,340207.0,0.5523431322694712,0.3558125267459166
Hunan,430000,2006,3578.0,215907.0,378477.0,0.5704626701226231,0.3632449729467819
Hunan,430000,2007,3670.0,256378.0,408711.0,0.6272843158123955,0.38547923661344574
Hunan,430000,2008,5335.0,269438.0,429998.0,0.6266029144321601,0.38522180728472655
Hunan,430000,2009,4416.0,273181.0,415666.0,0.6572127621696265,0.3965771789671727
Hunan,430000,2010,6438.0,282883.0,361786.0,0.7819069836864887,0.4388034789946469
Hunan,430000,2011,8774.0,225490.0,325598.0,0.6925411089748709,0.40917240077809713
Hunan,430000,2012,9974.0,251480.0,310055.0,0.8110819048233378,0.4478438565717186
Hunan,430000,2013,11938.0,237097.0,316720.0,0.748601288204092,0.4281143410187842
Hunan,430000,2014,14474.0,205099.0,320363.0,0.6402081388924439,0.3903212791790843
Hunan,430000,2015,19499.0,204137.0,334954.0,0.6094478644828842,0.3786689074757323
Hunan,430000,2016,25524.0,199567.0,341973.0,0.5835753115012003,0.36851756102965616
Hunan,430000,2017,31365.0,194901.0,344076.0,0.5664475290342831,0.3616128332006746
Hunan,430000,2018,35414.0,204504.0,364539.0,0.5609934739492893,0.3593823313879619
Hunan,430000,2019,39104.0,209896.0,379575.0,0.5529763551340314,0.35607519284239597
Hunan,430000,2020,48530.0,207929.0,385595.0,0.5392419507514361,0.3503295570187558
Hunan,430000,2021,36746.0,206223.0,394244.0,0.5230846886699607,0.34343769099717386
Hunan,430000,2022,35851.0,226792.0,425201.0,0.5333759798307154,0.3478442253214375
Hunan,430000,2023,35007.0,226885.0,440247.0,0.5153584237939157,0.3400901170982654
Hunan,430000,2024,38671.0,235619.0,474452.0,0.49661293450127725,0.331824564022471
Inner Mongolia,150000,1995,,16269.0,50200.0,0.3240836653386454,0.24476071552152132
Inner Mongolia,150000,1996,,19176.0,53600.0,0.35776119402985074,0.2634934593822139
Inner Mongolia,150000,1997,,17704.0,55800.0,0.31727598566308246,0.24085764040052243
Inner Mongolia,150000,1998,,17778.0,59000.0,0.3013220338983051,0.23155070462893015
Inner Mongolia,150000,1999,,21113.0,58982.0,0.3579566647451765,0.26359947562269803
Inner Mongolia,150000,2000,,24099.0,67474.0,0.35715979488395533,0.2631670907363524
Inner Mongolia,150000,2001,185.0,28982.0,69582.0,0.41651576557155584,0.2940424495759101
Inner Mongolia,150000,2002,,31765.0,84724.0,0.3749232802983806,0.2726866914472611
Inner Mongolia,150000,2003,,33516.0,102500.0,0.32698536585365856,0.24641218680155275
Inner Mongolia,150000,2004,286.0,53321.0,117525.0,0.4536992129334184,0.3120997857719818
Inner Mongolia,150000,2005,307.0,55109.0,136562.0,0.40354564227237444,0.28751871696813813
Inner Mongolia,150000,2006,430.0,60433.0,157028.0,0.3848549303308964,0.2779027043929716
Inner Mongolia,150000,2007,565.0,62121.0,170116.0,0.365168473277058,0.2674896764942709
Inner Mongolia,150000,2008,695.0,74932.0,187557.0,0.3995158805056596,0.28546720053030794
Inner Mongolia,150000,2009,719.0,77083.0,183055.0,0.4210920215235858,0.29631580161299004
Inner Mongolia,150000,2010,932.0,85296.0,174815.0,0.48792151703229125,0.32792154118818506
Inner Mongolia,150000,2011,1267.0,91335.0,168114.0,0.5432920518219779,0.3520345038909381
Inner Mongolia,150000,2012,1492.0,109495.0,161274.0,0.6789377084960998,0.4043852878283703
Inner Mongolia,150000,2013,1935.0,95508.0,161587.0,0.5910623998217679,0.3714891382562866
Inner Mongolia,150000,2014,1924.0,81296.0,162138.0,0.5014000419395823,0.33395499396140227
Inner Mongolia,150000,2015,2254.0,82938.0,165936.0,0.4998192074052647,0.33325297138310955
Inner Mongolia,150000,2016,2878.0,69116.0,160737.0,0.4299943385779254,0.30069653213140574
Inner Mongolia,150000,2017,2845.0,67326.0,153262.0,0.4392869726350955,0.3052115255589606
Inner Mongolia,150000,2018,3757.0,60611.0,146323.0,0.4142274283605448,0.29290015173920186
Inner Mongolia,150000,2019,4889.0,59815.0,144760.0,0.41320116054158607,0.29238665526090674
Inner Mongolia,150000,2020,5381.0,56234.0,142672.0,0.3941488168666592,0.28271645903089904
Inner Mongolia,150000,2021,5998.0,48568.0,132419.0,0.36677516066425514,0.2683507655245957
Inner Mongolia,150000,2022,6676.0,51229.0,129220.0,0.3964479182789042,0.2838973892900487
Inner Mongolia,150000,2023,8248.0,57881.0,142561.0,0.40600865594377145,0.2887668253160515
Inner Mongolia,150000,2024,11625.0,60817.0,138155.0,0.44020846151062215,0.30565607221116536
Jiangsu,320000,1995,,51657.0,136500.0,0.37843956043956045,0.2745420048151278
Jiangsu,320000,1996,,85623.0,135900.0,0.6300441501103753,0.3865196841862922
Jiangsu,320000,1997,,104254.0,151800.0,0.6867852437417655,0.40715630296734284
Jiangsu,320000,1998,,123377.0,176775.0,0.6979323999434309,0.41104840214291427
Jiangsu,320000,1999,,123461.0,195838.0,0.6304241260633789,0.38666265788492915
Jiangsu,320000,2000,,144900.0,229852.0,0.6304056523328054,0.386655708308428
Jiangsu,320000,2001,1394.0,139861.0,249318.0,0.5609743379940477,0.35937447806793277
Jiangsu,320000,2002,,117444.0,249448.0,0.470815560758154,0.32010509904822126
Jiangsu,320000,2003,,92456.0,291593.0,0.31707208334905157,0.24074011389171696
Jiangsu,320000,2004,4423.0,161109.0,353177.0,0.45617070194265197,0.3132673259625967
Jiangsu,320000,2005,6582.0,197237.0,426520.0,0.4624331801556785,0.31620807461880185
Jiangsu,320000,2006,10214.0,238245.0,449680.0,0.5298100871731009,0.34632409056219793
Jiangsu,320000,2007,16578.0,283992.0,475774.0,0.5969052533345665,0.3737887718060561
Jiangsu,320000,2008,22601.0,305559.0,499083.0,0.6122408497183836,0.3797452780242642
Jiangsu,320000,2009,31779.0,316447.0,513126.0,0.6167042792608444,0.3814576896789071
Jiangsu,320000,2010,50298.0,281831.0,486363.0,0.579466365656927,0.3668747738201548
Jiangsu,320000,2011,84678.0,290081.0,466131.0,0.6223164732660991,0.3835974567978292
Jiangsu,320000,2012,110091.0,248643.0,444765.0,0.5590435398468855,0.358581095112834
Jiangsu,320000,2013,141259.0,306146.0,425924.0,0.7187808153567303,0.4181922493750598
Jiangsu,320000,2014,146660.0,265876.0,396668.0,0.6702733772323455,0.40129561206501
Jiangsu,320000,2015,154608.0,242467.0,368844.0,0.6573700534643372,0.3966344462965659
Jiangsu,320000,2016,184632.0,229665.0,338683.0,0.6781119808198227,0.4040922111100945
Jiangsu,320000,2017,187005.0,216521.0,317594.0,0.6817540633639174,0.405382735927656
Jiangsu,320000,2018,198801.0,212599.0,312440.0,0.6804474459096147,0.40492039638960153
Jiangsu,320000,2019,172409.0,201787.0,313885.0,0.6428692036892493,0.39130881645697263
Jiangsu,320000,2020,177995.0,208509.0,311320.0,0.6697578054734679,0.4011107498812109
Jiangsu,320000,2021,188241.0,181724.0,345900.0,0.5253657126337091,0.34441951086379696
Jiangsu,320000,2022,194983.0,194742.0,380642.0,0.5116145879855613,0.338455709578299
Jiangsu,320000,2023,191877.0,208127.0,414857.0,0.501683712701003,0.3340808110641686
Jiangsu,320000,2024,229685.0,222479.0,442237.0,0.5030764047332087,0.3346978258384032
Jiangxi,360000,1995,,26564.0,77500.0,0.3427612903225806,0.2552659901599016
Jiangxi,360000,1996,,27170.0,79400.0,0.34219143576826194,0.2549497982546683
Jiangxi,360000,1997,,33803.0,78300.0,0.43171136653895276,0.3015351953114546
Jiangxi,360000,1998,,41151.0,85738.0,0.4799622104551074,0.32430707153496363
Jiangxi,360000,1999,,45460.0,86523.0,0.5254094287068178,0.3444382988718244
Jiangxi,360000,2000,,45776.0,91925.0,0.49797117215121023,0.33243041081764113
Jiangxi,360000,2001,273.0,44761.0,97363.0,0.45973316352207716,0.31494328895893725
Jiangxi,360000,2002,,47757.0,125862.0,0.3794393859941841,0.27506782091821746
Jiangxi,360000,2003,,56174.0,155520.0,0.36120113168724277,0.265354710100428
Jiangxi,360000,2004,663.0,97780.0,198869.0,0.49168045296149726,0.32961513438440715
Jiangxi,360000,2005,713.0,120609.0,239755.0,0.503051031261079,0.33468659466539386
Jiangxi,360000,2006,823.0,172836.0,256998.0,0.6725188522867882,0.4020994151230475
Jiangxi,360000,2007,1012.0,175091.0,266478.0,0.6570561172029211,0.396520136150862
Jiangxi,360000,2008,1016.0,200345.0,286828.0,0.6984848062253336,0.4112399496688035
Jiangxi,360000,2009,1502.0,183916.0,279087.0,0.6589916405995263,0.3972242080504878
Jiangxi,360000,2010,1968.0,188419.0,262464.0,0.7178851194830529,0.4178888980068
Jiangxi,360000,2011,2796.0,193413.0,251060.0,0.770385565203537,0.4351512915295192
Jiangxi,360000,2012,3023.0,190635.0,233135.0,0.8177021897184035,0.44985487410623687
Jiangxi,360000,2013,3931.0,159155.0,240907.0,0.6606491301622618,0.39782583699526575
Jiangxi,360000,2014,4688.0,154133.0,277005.0,0.5564267793000126,0.3575027021510514
Jiangxi,360000,2015,5722.0,139595.0,287377.0,0.4857556450237841,0.3269418135147035
Jiangxi,360000,2016,8202.0,118010.0,302009.0,0.39074994453807665,0.2809634802235137
Jiangxi,360000,2017,11507.0,105534.0,301912.0,0.3495521873923527,0.25901346436092143
Jiangxi,360000,2018,14519.0,108660.0,304483.0,0.35686721426155155,0.26300820781182305
Jiangxi,360000,2019,14101.0,112129.0,326947.0,0.3429577270933821,0.2553749237034135
Jiangxi,360000,2020,20285.0,107960.0,332836.0,0.3243639510149143,0.24492055281808364
Jiangxi,360000,2021,19171.0,117575.0,341650.0,0.34413873847504756,0.2560291795960586
Jiangxi,360000,2022,20625.0,142125.0,373189.0,0.380839199440498,0.275802714461474
Jiangxi,360000,2023,20186.0,163273.0,380301.0,0.42932571831259975,0.30036940692527603
Jiangxi,360000,2024,21702.0,187870.0,396458.0,0.4738711288459307,0.3215146287701428
Jilin,220000,1995,,23462.0,51000.0,0.4600392156862745,0.31508688995729367
Jilin,220000,1996,,26851.0,52200.0,0.5143869731800766,0.3396667973839673
Jilin,220000,1997,,31211.0,60500.0,0.5158842975206611,0.34031904569789884
Jilin,220000,1998,,33897.0,69432.0,0.4882042862080885,0.3280492407746131
Jilin,220000,1999,,39285.0,63451.0,0.6191391782635419,0.38238786793334373
Jilin,220000,2000,,42018.0,70225.0,0.5983339266642933,0.37434851171119804
Jilin,220000,2001,639.0,37534.0,82639.0,0.4541923304977069,0.3123330531816631
Jilin,220000,2002,,38009.0,83733.0,0.4539309471773375,0.3122094264920898
Jilin,220000,2003,,25373.0,92934.0,0.27302171433490435,0.2144674448680129
Jilin,220000,2004,1048.0,46695.0,101107.0,0.46183745932526926,0.3159294190876984
Jilin,220000,2005,1290.0,52454.0,133095.0,0.39410947067883845,0.2826962150159796
Jilin,220000,2006,1335.0,59549.0,146440.0,0.4066443594646271,0.2890882522853162
Jilin,220000,2007,1635.0,68088.0,164307.0,0.41439500447333344,0.2929839282256503
Jilin,220000,2008,1895.0,69512.0,168436.0,0.41269087368496044,0.2921310538436969
Jilin,220000,2009,2166.0,81580.0,168843.0,0.4831707562646956,0.32576879919176754
Jilin,220000,2010,2789.0,91836.0,152201.0,0.6033863115222633,0.37631998426468116
Jilin,220000,2011,3334.0,96934.0,155349.0,0.6239756934386446,0.3842272368728769
Jilin,220000,2012,3913.0,89817.0,154289.0,0.5821348249065066,0.367942615093443
Jilin,220000,2013,4549.0,83932.0,157117.0,0.5342006275578073,0.3481947653796531
Jilin,220000,2014,5288.0,76901.0,155501.0,0.494537012623713,0.330896463885853
Jilin,220000,2015,6154.0,53450.0,139932.0,0.38197124317525655,0.2763959417112244
Jilin,220000,2016,7537.0,48920.0,138986.0,0.3519778970543796,0.2603429374261599
Jilin,220000,2017,7780.0,38899.0,130110.0,0.29897010222119746,0.23015934062683052
Jilin,220000,2018,10530.0,41718.0,133057.0,0.31353480087481306,0.2386954655986268
Jilin,220000,2019,11269.0,43181.0,137352.0,0.31438202574407365,0.23918618756681603
Jilin,220000,2020,11113.0,40411.0,139803.0,0.28905674413281546,0.22423896034714283
Jilin,220000,2021,12680.0,33449.0,125455.0,0.26662149774819655,0.2104981624125258
Jilin,220000,2022,15518.0,41466.0,145802.0,0.2843993909548566,0.2214259777431275
Jilin,220000,2023,17576.0,42502.0,147922.0,0.28732710482551616,0.22319665588371213
Jilin,220000,2024,21148.0,46337.0,146731.0,0.31579557148796095,0.2400035220751238
Liaoning,210000,1995,,33809.0,81800.0,0.4133129584352078,0.2924426298990563
Liaoning,210000,1996,,37503.0,81100.0,0.46242909987669545,0.31620616679173374
Liaoning,210000,1997,,40340.0,95100.0,0.4241850683491062,0.29784406379208506
Liaoning,210000,1998,,37850.0,108156.0,0.3499574688413033,0.2592359218114324
Liaoning,210000,1999,,40100.0,106998.0,0.3747733602497243,0.27260737739466206
Liaoning,210000,2000,,35843.0,118892.0,0.30147528849712346,0.23164119300739974
Liaoning,210000,2001,1408.0,42499.0,133682.0,0.3179111623105579,0.24122351445388548
Liaoning,210000,2002,,42856.0,143387.0,0.29888344131615835,0.23010797721256637
Liaoning,210000,2003,,47479.0,148501.0,0.31972175271546993,0.24226451678742728
Liaoning,210000,2004,2907.0,104637.0,169848.0,0.6160625971456832,0.3812120880922455
Liaoning,210000,2005,3267.0,121551.0,201852.0,0.6021788240889364,0.375849945733342
Liaoning,210000,2006,4368.0,125932.0,224519.0,0.5608968506006173,0.35934267558089433
Liaoning,210000,2007,5516.0,130513.0,249165.0,0.5238014969999799,0.3437465431233835
Liaoning,210000,2008,6493.0,129789.0,256952.0,0.5051099037952613,0.3355966913257193
Liaoning,210000,2009,7125.0,147303.0,248791.0,0.5920752760349048,0.37188899604639303
Liaoning,210000,2010,9884.0,142613.0,226130.0,0.6306681997081325,0.3867544604236555
Liaoning,210000,2011,14658.0,142226.0,233805.0,0.6083103440901606,0.3782294544864652
Liaoning,210000,2012,19740.0,131308.0,237962.0,0.5518023886166699,0.3555880521027974
Liaoning,210000,2013,25292.0,127767.0,231626.0,0.5516090594320154,0.35550775891572733
Liaoning,210000,2014,18417.0,115269.0,231520.0,0.4978792328956462,0.33238943565107315
Liaoning,210000,2015,19332.0,107471.0,223546.0,0.4807556386604994,0.3246691257548706
Liaoning,210000,2016,25561.0,106649.0,216098.0,0.49352145785708335,0.3304414913229248
Liaoning,210000,2017,20500.0,96048.0,202502.0,0.47430642660319405,0.3217149556188243
Liaoning,210000,2018,25476.0,98698.0,206402.0,0.4781833509365219,0.3234939364142904
Liaoning,210000,2019,22592.0,99924.0,206749.0,0.48331068106738123,0.32583240128736474
Liaoning,210000,2020,21830.0,97951.0,208722.0,0.46928929389331264,0.3193988385022483
Liaoning,210000,2021,23078.0,75271.0,187630.0,0.4011671907477482,0.28630929513390974
Liaoning,210000,2022,23080.0,78006.0,200196.0,0.3896481448180783,0.28039338322513857
Liaoning,210000,2023,25496.0,87543.0,202603.0,0.43209133132283334,0.30172051312098047
Liaoning,210000,2024,27554.0,83641.0,202510.0,0.413021579181275,0.292296724456668
Ningxia,640000,1995,,4177.0,15600.0,0.2677564102564103,0.21120493502553472
Ningxia,640000,1996,,4432.0,15900.0,0.2787421383647799,0.21798150698406452
Ningxia,640000,1997,,3955.0,16100.0,0.24565217391304348,0.19720767888307156
Ningxia,640000,1998,,4006.0,17598.0,0.2276395044891465,0.185428624328828
Ningxia,640000,1999,,4459.0,17001.0,0.2622786894888536,0.20778191985088537
Ningxia,640000,2000,,4390.0,17746.0,0.24737969119801645,0.1983194795807734
Ningxia,640000,2001,98.0,4907.0,20216.0,0.24272853185595566,0.19531903037057677
Ningxia,640000,2002,,4741.0,18979.0,0.2498024131935297,0.1998735244519393
Ningxia,640000,2003,,9907.0,26111.0,0.3794186358239822,0.2750569159864512
Ningxia,640000,2004,89.0,14884.0,32475.0,0.45832178598922246,0.3142802846343884
Ningxia,640000,2005,106.0,15856.0,36741.0,0.4315614708363953,0.301462060573797
Ningxia,640000,2006,172.0,17133.0,40027.0,0.428036075648937,0.29973757872638207
Ningxia,640000,2007,112.0,18464.0,42520.0,0.43424270931326436,0.3027679391315755
Ningxia,640000,2008,160.0,21329.0,43245.0,0.49321308821829113,0.3303032180134419
Ningxia,640000,2009,182.0,20547.0,44190.0,0.464969450101833,0.31739190880022244
Ningxia,640000,2010,268.0,28493.0,44858.0,0.6351821302777654,0.38844732859811043
Ningxia,640000,2011,442.0,29398.0,48291.0,0.6087676792777122,0.37840620937327035
Ningxia,640000,2012,846.0,32461.0,47693.0,0.6806239909420669,0.4049829079022881
Ningxia,640000,2013,1792.0,31536.0,49770.0,0.6336347197106691,0.38786805401815366
Ningxia,640000,2014,2183.0,36834.0,54966.0,0.6701233489793691,0.40124183006535946
Ningxia,640000,2015,2626.0,25942.0,55417.0,0.4681235000090225,0.3188583930480955
Ningxia,640000,2016,2510.0,24379.0,56075.0,0.43475702184574233,0.3030178735675044
Ningxia,640000,2017,2561.0,24660.0,53632.0,0.45980011933174225,0.31497471005977623
Ningxia,640000,2018,2999.0,24527.0,52262.0,0.46930848417588306,0.3194077276693276
Ningxia,640000,2019,2525.0,22966.0,47318.0,0.4853544105837102,0.3267600022764783
Ningxia,640000,2020,2574.0,22446.0,49120.0,0.45696254071661235,0.3136405555710812
Ningxia,640000,2021,3054.0,23721.0,50447.0,0.4702162665768034,0.319827958149067
Ningxia,640000,2022,3358.0,23672.0,53161.0,0.44528883956283744,0.30809678133093854
Ningxia,640000,2023,3518.0,22641.0,56270.0,0.40236360405189264,0.2869181736386562
Ningxia,640000,2024,4417.0,24195.0,56954.0,0.42481651859395303,0.29815524528952914
Qinghai,630000,1995,,3280.0,10800.0,0.3037037037037037,0.23295454545454544
Qinghai,630000,1996,,4296.0,11400.0,0.37684210526315787,0.27370030581039756
Qinghai,630000,1997,,4121.0,13000.0,0.317,0.24069855732725892
Qinghai,630000,1998,,4215.0,14707.0,0.2865982185353913,0.2227565796427439
Qinghai,630000,1999,,4252.0,13924.0,0.3053720195346165,0.23393485915492956
Qinghai,630000,2000,,4093.0,14156.0,0.2891353489686352,0.2242862622609458
Qinghai,630000,2001,44.0,3528.0,13903.0,0.2537581816874056,0.20239802650450348
Qinghai,630000,2002,,3266.0,15479.0,0.21099554234769688,0.17423312883435582
Qinghai,630000,2003,,4596.0,17626.0,0.26075116305457846,0.20682206822068222
Qinghai,630000,2004,49.0,5804.0,20660.0,0.2809293320425944,0.21931680773881498
Qinghai,630000,2005,103.0,5836.0,25355.0,0.23017156379412346,0.18710525472091308
Qinghai,630000,2006,79.0,7939.0,29313.0,0.2708354654931259,0.2131160743047353
Qinghai,630000,2007,91.0,9175.0,31802.0,0.2885038676812779,0.22390609366229836
Qinghai,630000,2008,148.0,13798.0,33651.0,0.410032391310808,0.2907964340660499
Qinghai,630000,2009,175.0,19356.0,34396.0,0.5627398534713339,0.3600982289031106
Qinghai,630000,2010,193.0,19773.0,34080.0,0.580193661971831,0.367166174586374
Qinghai,630000,2011,204.0,21620.0,36114.0,0.5986597995237304,0.37447604531125506
Qinghai,630000,2012,298.0,23660.0,35807.0,0.6607646549557349,0.3978677249566987
Qinghai,630000,2013,520.0,22386.0,33081.0,0.6767026389770563,0.40359132457136676
Qinghai,630000,2014,660.0,20116.0,32367.0,0.6214972039422869,0.383286016424366
Qinghai,630000,2015,1103.0,19492.0,35882.0,0.5432250153280196,0.3520063567739372
Qinghai,630000,2016,1381.0,19256.0,38041.0,0.5061906889934544,0.33607344189050037
Qinghai,630000,2017,949.0,19455.0,38284.0,0.5081757392122035,0.3369472973207018
Qinghai,630000,2018,1287.0,20654.0,39125.0,0.5278977635782748,0.3455059469044313
Qinghai,630000,2019,1232.0,20184.0,41582.0,0.4854023375499014,0.3267817245733899
Qinghai,630000,2020,1417.0,20236.0,41901.0,0.48294790100474927,0.3256674767047009
Qinghai,630000,2021,1585.0,24061.0,41827.0,0.5752504363210367,0.36518030597377366
Qinghai,630000,2022,1459.0,21866.0,41573.0,0.5259663724051669,0.34467756427434226
Qinghai,630000,2023,1790.0,27631.0,43261.0,0.6387046069207831,0.3897618913276533
Qinghai,630000,2024,2109.0,20218.0,43995.0,0.4595522218433913,0.3148583620139224
Shaanxi,610000,1995,,23959.0,68600.0,0.34925655976676384,0.25885111118313725
Shaanxi,610000,1996,,27828.0,76400.0,0.3642408376963351,0.2669915953486587
Shaanxi,610000,1997,,28945.0,83300.0,0.34747899159663864,0.25787340193327096
Shaanxi,610000,1998,,32980.0,90268.0,0.3653564939956574,0.2675905491367
Shaanxi,610000,1999,,36811.0,89293.0,0.4122495604358684,0.2919098521854977
Shaanxi,610000,2000,,43730.0,98128.0,0.4456424262188162,0.3082660124913646
Shaanxi,610000,2001,476.0,45151.0,111029.0,0.40665952138630446,0.2890959149699065
Shaanxi,610000,2002,,41542.0,139112.0,0.29862269250675716,0.22995339156619837
Shaanxi,610000,2003,,40195.0,178276.0,0.22546500931140478,0.18398322889536825
